source,source_domain,url,bias_score,factual_reporting_score
The Hill Talk,thehilltalk.com,https://mediabiasfactcheck.com/the-hill-talk/,-7,2
The Hindu,thehindu.com,https://mediabiasfactcheck.com/the-hindu/,-12,1
The Horn,thehornnews.com,https://mediabiasfactcheck.com/the-horn-news/,30,-1
The Humanist Magazine,thehumanist.com,https://mediabiasfactcheck.com/the-humanist-magazine/,-10,2
The Improper Magazine,theimproper.com,https://mediabiasfactcheck.com/theimproper-magazine/,-23,2
The Independent,independent.co.uk,https://mediabiasfactcheck.com/the-independent/,-12,0
The Independent Institute,independent.org,https://mediabiasfactcheck.com/the-independent-review/,9,1
The Indian Express,indianexpress.com,https://mediabiasfactcheck.com/the-indian-express/,-7,0
The Indypendent,indypendent.org,https://mediabiasfactcheck.com/the-indypendent/,-21,2
The Intellectualist,mavenroundtable.io,https://mediabiasfactcheck.com/the-intellectualist/,-22,0
The Intercept,theintercept.com,https://mediabiasfactcheck.com/the-intercept/,-22,1
The Irish Times,irishtimes.com,https://mediabiasfactcheck.com/the-irish-times/,-8,2
The Irrawaddy,irrawaddy.com,https://mediabiasfactcheck.com/the-irrawaddy/,-11,2
The Jack News,thejacknews.com,https://mediabiasfactcheck.com/the-jack-news/,8,2
The Jakarta Post,thejakartapost.com,https://mediabiasfactcheck.com/the-jakarta-post/,-7,1
The Jamestown Foundation,jamestown.org,https://mediabiasfactcheck.com/the-jamestown-foundation/,4,2
The Japan News,the-japan-news.com,https://mediabiasfactcheck.com/the-japan-news/,7,2
The Jerusalem Post,jpost.com,https://mediabiasfactcheck.com/the-jerusalem-post/,7,1
The Jewish Press,jewishpress.com,https://mediabiasfactcheck.com/the-jewish-press/,8,2
The Jordan Times,jordantimes.com,https://mediabiasfactcheck.com/the-jordan-times/,-3,2
The Journal News,lohud.com,https://mediabiasfactcheck.com/the-journal-news/,-9,2
The Journal Standard,journalstandard.com,https://mediabiasfactcheck.com/journal-standard/,0,2
The Knife,theknifemedia.com,https://mediabiasfactcheck.com/the-knife/,1,2
The Korea Times,koreatimes.co.kr,https://mediabiasfactcheck.com/the-korea-times/,-11,0
Conservative Treehouse,theconservativetreehouse.com,https://mediabiasfactcheck.com/the-last-refuge/,31,-1
The Last Resistance,lastresistance.com,https://mediabiasfactcheck.com/the-last-resistance/,32,-1
The Ledger,theledger.com,https://mediabiasfactcheck.com/the-ledger/,8,2
The Libertarian Republic,thelibertarianrepublic.com,https://mediabiasfactcheck.com/the-libertarian-republic/,14,1
The Liberty Daily,thelibertydaily.com,https://mediabiasfactcheck.com/the-liberty-daily/,29,0
The Liberty Eagle,thelibertyeagle.com,https://mediabiasfactcheck.com/the-liberty-eagle/,31,0
The Lily,thelily.com,https://mediabiasfactcheck.com/the-lily/,-16,2
The Local (Norway),thelocal.no,https://mediabiasfactcheck.com/the-local-norway/,-7,2
The London Economic,thelondoneconomic.com,https://mediabiasfactcheck.com/the-london-economic/,-26,1
The Macon Telegraph,macon.com,https://mediabiasfactcheck.com/the-macon-telegraph/,-2,2
The Marshall Project,themarshallproject.org,https://mediabiasfactcheck.com/the-marshall-project/,-2,2
The Mary Sue,themarysue.com,https://mediabiasfactcheck.com/the-mary-sue/,-19,0
The Meme Policeman,memepoliceman.com,https://mediabiasfactcheck.com/the-meme-policeman/,2,1
The Middle East in London,soas.ac.uk,https://mediabiasfactcheck.com/the-middle-east-in-london/,3,2
The Militant,themilitant.com,https://mediabiasfactcheck.com/the-militant/,-17,0
The Millennial Review,themilreview.com,https://mediabiasfactcheck.com/the-millennial-review/,23,2
The Millennium Report,themillenniumreport.com,https://mediabiasfactcheck.com/the-millennium-report/,31,-1
The Moderate Voice,themoderatevoice.com,https://mediabiasfactcheck.com/the-moderate-voice/,-11,2
The Moderated Media,themoderatedmedia.com,https://mediabiasfactcheck.com/the-moderated-media/,0,0
The Modesto Bee,modbee.com,https://mediabiasfactcheck.com/the-modesto-bee/,-2,2
The Monitor (Texas),themonitor.com,https://mediabiasfactcheck.com/the-monitor-texas/,-3,2
The Monthly (Australia),themonthly.com.au,https://mediabiasfactcheck.com/the-monthly-australia/,-20,2
The Morning Call,mcall.com,https://mediabiasfactcheck.com/the-morning-call/,-2,2
The Morning Star,morningstaronline.co.uk,https://mediabiasfactcheck.com/the-morning-star/,-26,1
The Nation Institute,typemediacenter.org,https://mediabiasfactcheck.com/the-nation-institute/,-11,2
The Nation Pakistan,nation.com.pk,https://mediabiasfactcheck.com/the-nation-pakistan/,12,0
The National (UAE),thenational.ae,https://mediabiasfactcheck.com/the-national-uae/,9,0
The National Memo,nationalmemo.com,https://mediabiasfactcheck.com/the-national-memo/,-20,1
The National Patriot,thenationalpatriot.com,https://mediabiasfactcheck.com/the-national-patriot/,30,-1
The National Pulse,thenationalpulse.com,https://mediabiasfactcheck.com/the-national-pulse/,30,0
The Nevada Independent,thenevadaindependent.com,https://mediabiasfactcheck.com/the-nevada-independent/,-3,2
The New American,thenewamerican.com,https://mediabiasfactcheck.com/the-new-american/,22,0
The New Arab,alaraby.co.uk,https://mediabiasfactcheck.com/the-new-arab/,-12,2
The New Atlantis,thenewatlantis.com,https://mediabiasfactcheck.com/the-new-atlantis/,8,2
The New Civil Rights Movement,thenewcivilrightsmovement.com,https://mediabiasfactcheck.com/the-new-civil-rights-movement/,-25,0
The New Observer,newobserveronline.com,https://mediabiasfactcheck.com/the-new-observer/,33,-2
The New Tropic,thenewtropic.com,https://mediabiasfactcheck.com/the-new-tropic/,-12,2
The New York Evening,thenewyorkevening.com,https://mediabiasfactcheck.com/the-new-york-evening/,32,-2
The Newly Press,newlypress.com,https://mediabiasfactcheck.com/the-newly-press/,27,0
The News (Mexico City),thenews.mx,https://mediabiasfactcheck.com/the-news-mexico-city/,-2,1
The News Guru,mynewsguru.com,https://mediabiasfactcheck.com/the-news-guru/,32,-1
The News International,thenews.com.pk,https://mediabiasfactcheck.com/the-news-international/,14,0
The News Lens,international.thenewslens.com,https://mediabiasfactcheck.com/the-news-lens/,5,2
The News Literacy Project,thenewsliteracyproject.org,https://mediabiasfactcheck.com/news-literacy-project/,0,2
Tacoma  News Tribune,thenewstribune.com,https://mediabiasfactcheck.com/the-news-tribune/,-9,2
The News-Times (Danbury),newstimes.com,https://mediabiasfactcheck.com/the-news-times-danbury/,-8,2
The Next Web (TNW),thenextweb.com,https://mediabiasfactcheck.com/the-next-web/,-7,0
The Objective Standard,theobjectivestandard.com,https://mediabiasfactcheck.com/the-objective-standard/,14,2
The Observatory,observatory.journalism.wisc.edu,https://mediabiasfactcheck.com/the-observatory/,-2,2
The Odyssey Online,theodysseyonline.com,https://mediabiasfactcheck.com/the-odyssey-online/,-14,0
The Ohio Star,theohiostar.com,https://mediabiasfactcheck.com/the-ohio-star/,24,0
The Oklahoman,oklahoman.com,https://mediabiasfactcheck.com/the-oklahoman/,11,2
The Olympian,theolympian.com,https://mediabiasfactcheck.com/the-olympian/,-9,2
The Oslo Times,theoslotimes.com,https://mediabiasfactcheck.com/the-oslo-times/,-10,2
The Other 98%,other98.com,https://mediabiasfactcheck.com/the-other-98/,-27,-1
The Outline,theoutline.com,https://mediabiasfactcheck.com/the-outline/,-17,2
The Outlook (Monmouth University),outlook.monmouth.edu,https://mediabiasfactcheck.com/the-outlook-monmouth-university/,-3,2
The Palestine Chronicle,palestinechronicle.com,https://mediabiasfactcheck.com/the-palestine-chronicle/,-21,2
The Palm Beach Post,palmbeachpost.com,https://mediabiasfactcheck.com/the-palm-beach-post/,-11,2
The Pantagraph,pantagraph.com,https://mediabiasfactcheck.com/the-pantagraph/,-2,2
The Patriot Post,patriotpost.us,https://mediabiasfactcheck.com/the-patriot-post/,23,0
The Patriot-News,pennlive.com,https://mediabiasfactcheck.com/the-patriot-news/,-5,2
The Peoples Truth,thepeoplestruth.com,https://mediabiasfactcheck.com/the-peoples-truth/,32,-1
The Phnom Penh Post,phnompenhpost.com,https://mediabiasfactcheck.com/the-phnom-penh-post/,-23,0
The Plain Dealer,cleveland.com,https://mediabiasfactcheck.com/the-plain-dealer/,-10,2
The Political Tribune,thepoliticaltribune.com,https://mediabiasfactcheck.com/the-political-tribune/,32,-1
The Politics Online,thepolitics.online,https://mediabiasfactcheck.com/the-politics-online/,31,-1
The Post and Courier,postandcourier.com,https://mediabiasfactcheck.com/the-post-and-courier/,2,2
The Post and Email,thepostemail.com,https://mediabiasfactcheck.com/the-post-email/,27,0
The Post Millennial,thepostmillennial.com,https://mediabiasfactcheck.com/the-post-millennial/,25,0
The Post Star,poststar.com,https://mediabiasfactcheck.com/the-post-star/,1,2
The Post-Standard,syracuse.com,https://mediabiasfactcheck.com/the-post-standard-syracuse/,-1,2
The Premium News,thepremiumnews.com,https://mediabiasfactcheck.com/the-premium-news/,33,-1
Santa Rosa Press Democrat,pressdemocrat.com,https://mediabiasfactcheck.com/the-press-democrat/,-7,2
The Press-Enterprise,pe.com,https://mediabiasfactcheck.com/the-press-enterprise/,10,2
The Progressive,progressive.org,https://mediabiasfactcheck.com/the-progressive/,-22,2
The Progressive Frontier,progressivefrontier.com,https://mediabiasfactcheck.com/the-progressive-frontier/,-27,0
The Proud Liberal,theproudliberal.org,https://mediabiasfactcheck.com/the-proud-liberal/,-28,0
The Pulse,pulsegulfcoast.com,https://mediabiasfactcheck.com/the-pulse/,-13,2
The Quint,thequint.com,https://mediabiasfactcheck.com/the-quint/,10,0
The RANTidote,therantidote.com,https://mediabiasfactcheck.com/the-rantidote/,22,0
The Real Strategy,therealstrategy.com,https://mediabiasfactcheck.com/the-real-strategy/,26,0
The Reality-Based Community,samefacts.com,https://mediabiasfactcheck.com/reality-based-community/,-19,2
The Rebel,rebelnews.com,https://mediabiasfactcheck.com/the-rebel/,26,0
The Record (New Jersey),northjersey.com,https://mediabiasfactcheck.com/the-record-new-jersey/,-8,2
The Red Elephants,theredelephants.com,https://mediabiasfactcheck.com/the-red-elephants/,33,-2
The Register UK,theregister.co.uk,https://mediabiasfactcheck.com/the-register-uk/,-2,2
The Religion of Peace,thereligionofpeace.com,https://mediabiasfactcheck.com/the-religion-of-peace/,32,-1
The Remnant Newspaper,remnantnewspaper.com,https://mediabiasfactcheck.com/the-remnant-magazine/,29,-1
MassLive,masslive.com,https://mediabiasfactcheck.com/republican-masslive-springfield-bias-rating/,-2,2
The Resurgent,theresurgent.com,https://mediabiasfactcheck.com/the-resurgent/,24,0
The Right Scoop,therightscoop.com,https://mediabiasfactcheck.com/the-right-scoop/,27,0
The Right Stuff,therightstuff.biz,https://mediabiasfactcheck.com/the-right-stuff/,33,-2
The Ringer,theringer.com,https://mediabiasfactcheck.com/the-ringer/,-10,2
The Ron Paul Institute,ronpaulinstitute.org,https://mediabiasfactcheck.com/the-ron-paul-institute/,21,0
The Root,theroot.com,https://mediabiasfactcheck.com/the-root/,-20,1
The Santa Fe New Mexican,santafenewmexican.com,https://mediabiasfactcheck.com/santa-fe-new-mexican/,-6,2
The Saturday Paper,thesaturdaypaper.com.au,https://mediabiasfactcheck.com/the-saturday-paper/,-12,2
The Scientist,the-scientist.com,https://mediabiasfactcheck.com/the-scientist/,0,3
The Scotsman,scotsman.com,https://mediabiasfactcheck.com/the-scotsman/,-2,2
The Sentinel (Pennsylvania),cumberlink.com,https://mediabiasfactcheck.com/the-sentinel-pennsylvania/,-2,2
The Skeptics Dictionary,skepdic.com,https://mediabiasfactcheck.com/the-skeptics-dictionary/,0,3
The Skimm,theskimm.com,https://mediabiasfactcheck.com/the-skimm/,-7,2
The Smoking Gun,thesmokinggun.com,https://mediabiasfactcheck.com/the-smoking-gun/,-2,2
The Sociable,sociable.co,https://mediabiasfactcheck.com/the-sociable/,-2,2
The Sorrentino,thesorrentino.com,https://mediabiasfactcheck.com/the-sorrentino/,16,0
The Source Newspaper (La Source),thelasource.com,https://mediabiasfactcheck.com/source-newspaper-la-source/,-22,2
The Southern Illinoisan,thesouthern.com,https://mediabiasfactcheck.com/the-southern-illinoisan/,2,2
The Spectator (uk),spectator.co.uk,https://mediabiasfactcheck.com/the-spectator-uk/,16,1
The Spokesman-Review,spokesman.com,https://mediabiasfactcheck.com/the-spokesman-review/,4,2
The Star Democrat,stardem.com,https://mediabiasfactcheck.com/the-star-democrat/,-3,2
The State,thestate.com,https://mediabiasfactcheck.com/the-state/,-10,2
The Stern Facts,thesternfacts.com,https://mediabiasfactcheck.com/the-stern-facts/,-25,0
The Straits Times,straitstimes.com,https://mediabiasfactcheck.com/the-straits-times/,9,1
The Stranger,thestranger.com,https://mediabiasfactcheck.com/the-stranger/,-18,2
The Strategy Bridge,thestrategybridge.org,https://mediabiasfactcheck.com/the-strategy-bridge/,2,2
The Stream,stream.org,https://mediabiasfactcheck.com/the-stream/,28.6,0
The Sumter Item,theitem.com,https://mediabiasfactcheck.com/the-sumter-item/,16,2
The Sun,thesun.co.uk,https://mediabiasfactcheck.com/the-sun/,23,0
The Sun Magazine,thesunmagazine.org,https://mediabiasfactcheck.com/the-sun-magazine/,-13,2
The Swedish Wire,swedishwire.com,https://mediabiasfactcheck.com/the-swedish-wire/,-3,2
The Sydney Morning Herald,smh.com.au,https://mediabiasfactcheck.com/the-sydney-morning-herald/,-6,2
The Tab,thetab.com,https://mediabiasfactcheck.com/the-tab/,-10,2
The Tehran Times,tehrantimes.com,https://mediabiasfactcheck.com/tehran-times/,20,0
The Tennessean,tennessean.com,https://mediabiasfactcheck.com/the-tennessean/,2,2
The Tennessee Star,tennesseestar.com,https://mediabiasfactcheck.com/the-tennessee-star/,24,0
The Texas Observer,texasobserver.org,https://mediabiasfactcheck.com/the-texas-observer/,-18,2
The Times (Illinois),mywebtimes.com,https://mediabiasfactcheck.com/the-times-illinois/,0,2
The Times and Democrat,thetandd.com,https://mediabiasfactcheck.com/the-times-and-democrat/,-1,2
The Times Herald (Port Huron),thetimesherald.com,https://mediabiasfactcheck.com/the-times-herald-port-huron/,8,2
The Times of America,digifection.com,https://mediabiasfactcheck.com/the-times-of-america/,31,-1
The Times of India,timesofindia.indiatimes.com,https://mediabiasfactcheck.com/times-of-india/,7,0
London Times,thetimes.co.uk,https://mediabiasfactcheck.com/the-times-of-london/,11,2
The Town Talk,thetowntalk.com,https://mediabiasfactcheck.com/the-town-talk/,0,2
The Trace,thetrace.org,https://mediabiasfactcheck.com/the-trace/,-9,2
The Trump Media,thetrumpmedia.com,https://mediabiasfactcheck.com/the-trump-media/,32,-1
The Trumpet,thetrumpet.com,https://mediabiasfactcheck.com/the-trumpet/,24,0
The Truth about Cancer,thetruthaboutcancer.com,https://mediabiasfactcheck.com/the-truth-about-cancer/,10.8,0
The Truth About Guns,thetruthaboutguns.com,https://mediabiasfactcheck.com/the-truth-about-guns/,20,1
The Truth Division,thetruthdivision.com,https://mediabiasfactcheck.com/the-truth-division/,30,-1
The TruthSetter,truthsetter.com,https://mediabiasfactcheck.com/the-truthsetter/,1,2
The Tyee,thetyee.ca,https://mediabiasfactcheck.com/the-tyee/,-13,1
The Unz Review,unz.com,https://mediabiasfactcheck.com/the-unz-report/,30,-1
The US Patriot,theuspatriot.com,https://mediabiasfactcheck.com/the-us-patriot/,31,-1
The USA Conservative,usa-conservative.com,https://mediabiasfactcheck.com/the-usa-conservative/,32,-1
The Varsity,thevarsity.ca,https://mediabiasfactcheck.com/the-varsity/,-7,2
The Verge,theverge.com,https://mediabiasfactcheck.com/the-verge/,-7,2
The Village Voice,villagevoice.com,https://mediabiasfactcheck.com/the-village-voice/,-22,2
The Virginian-Pilot,pilotonline.com,https://mediabiasfactcheck.com/the-virginian-pilot/,-5,2
The Watchers,watchers.news,https://mediabiasfactcheck.com/the-watchers/,0,1
The Walrus,thewalrus.ca,https://mediabiasfactcheck.com/the-walrus/,-21,2
The Washington Feed,washingtonfeed.com,https://mediabiasfactcheck.com/the-washington-feed/,30,0
The Washington Institute for Near East Policy,washingtoninstitute.org,https://mediabiasfactcheck.com/washington-institute-for-near-east-policy/,15,0
The Washington Reporter,thewashingtonreporter.com,https://mediabiasfactcheck.com/the-washington-reporter/,29,0
The Washington Standard,thewashingtonstandard.com,https://mediabiasfactcheck.com/the-washington-standard/,30,-1
The Waterloo-Cedar Falls Courier,wcfcourier.com,https://mediabiasfactcheck.com/the-waterloo-cedar-falls-courier/,-2,2
The Week,theweek.com,https://mediabiasfactcheck.com/the-week/,-19,2
The Week UK,theweek.co.uk,https://mediabiasfactcheck.com/the-week-uk/,-9,2
The West Australian,thewest.com.au,https://mediabiasfactcheck.com/the-west-australian/,11,2
The Whim,thewhim.com,https://mediabiasfactcheck.com/the-whim/,-1,2
The Wilderness Society,wilderness.org,https://mediabiasfactcheck.com/the-wilderness-society/,-9,2
The Winchester Star,winchesterstar.com,https://mediabiasfactcheck.com/the-winchester-star/,12,2
The Wire - India,thewire.in,https://mediabiasfactcheck.com/the-wire-india/,-6,1
The World Can't Wait,worldcantwait.net,https://mediabiasfactcheck.com/world-cant-wait/,-22,2
The ZDF,zdf.de,https://mediabiasfactcheck.com/zdf-zweites-deutsches-fernsehen/,-4,2
The Zero Hour,thisisthezerohour.com,https://mediabiasfactcheck.com/the-zero-hour/,-18,2
TheBreakingNews,thebreakingnews.today,https://mediabiasfactcheck.com/thebreakingnews/,32,-1
TheGrio,thegrio.com,https://mediabiasfactcheck.com/thegrio/,-23,1
TheJournal.ie,thejournal.ie,https://mediabiasfactcheck.com/thejournal-ie/,-12,2
TheosWatch.com,theoswatch.com,https://mediabiasfactcheck.com/theoswatch-com/,-27,0
TheWrap,thewrap.com,https://mediabiasfactcheck.com/thewrap/,-14,0
Think Americana,thinkamericana.com,https://mediabiasfactcheck.com/think-americana/,30,-1
